Galaxy,Galaxy_Type,Radius_kpc,Boundary_kpc,In_Outer_Region,Observed_Speed_km_s,Baryonic_Speed_km_s,GR_Speed_km_s,GR_Percent_Off,G_Predicted,Predicted_Speed_km_s,Model_Percent_Off,Baryonic_Mass_Msun
NGC4013,,15.68,15.505,True,162.0,157.76867908428466,157.76867908428466,2.611926491182311,,,,
NGC4013,,16.37,15.505,True,164.0,153.6407127033717,153.6407127033717,6.316638595505066,,,,
NGC4013,,17.19,15.505,True,166.0,149.16853455068866,149.16853455068866,10.139437017657432,,,,
NGC4013,,17.88,15.505,True,166.0,145.65736335661165,145.65736335661165,12.254600387583341,,,,
NGC4013,,18.58,15.505,True,166.0,142.38798615051763,142.38798615051763,14.224104728603834,,,,
NGC4013,,19.39,15.505,True,166.0,138.98471390768123,138.98471390768123,16.274268730312514,,,,
NGC4013,,20.09,15.505,True,168.0,136.22694337024524,136.22694337024524,18.91253370818736,,,,
NGC4013,,20.79,15.505,True,172.0,133.59454554733887,133.59454554733887,22.328752588756473,,,,
NGC4013,,21.48,15.505,True,173.0,131.21915180338576,131.21915180338576,24.150779304401297,,,,
NGC4013,,22.3,15.505,True,171.0,128.69347341648682,128.69347341648682,24.74065882076794,,,,
NGC4013,,22.99,15.505,True,170.0,126.74445471104445,126.74445471104445,25.444438405267967,,,,
NGC4013,,23.69,15.505,True,172.0,124.9560086590477,124.9560086590477,27.35115775636762,,,,
NGC4013,,24.39,15.505,True,173.0,123.50005060727707,123.50005060727707,28.612687510244466,,,,
NGC4013,,25.2,15.505,True,176.0,121.79545393814993,121.79545393814993,30.798037535142086,,,,
NGC4013,,25.9,15.505,True,178.0,120.09645207082514,120.09645207082514,32.53008310627801,,,,
NGC4013,,26.59,15.505,True,180.0,118.45436674095218,118.45436674095218,34.19201847724879,,,,
NGC4013,,27.41,15.505,True,180.0,116.55454731583835,116.55454731583835,35.24747371342314,,,,
NGC4013,,28.1,15.505,True,180.0,114.97151038409471,114.97151038409471,36.126938675502934,,,,
NGC4013,,28.8,15.505,True,180.0,113.47812167990797,113.47812167990797,36.95659906671779,,,,
NGC4013,,29.61,15.505,True,178.0,111.83732382348927,111.83732382348927,37.17004279579255,,,,
NGC4013,,30.31,15.505,True,174.0,110.56759290135605,110.56759290135605,36.45540637853101,,,,
NGC4013,,31.01,15.505,True,170.0,108.99726693821272,108.99726693821272,35.88396062458076,,,,
NGC4051,,1.74,6.095,False,121.0,169.0,169.0,39.66942148760331,,,,
NGC4051,,3.5,6.095,False,116.0,138.74,138.74,19.60344827586208,,,,
NGC4051,,5.24,6.095,False,140.0,151.38255678908322,151.38255678908322,8.130397706488017,,,,
NGC4051,,6.98,6.095,True,160.0,182.10500761923052,182.10500761923052,13.815629762019075,,,,
NGC4051,,8.72,6.095,True,161.0,197.78247369269096,197.78247369269096,22.84625695198196,,,,
NGC4051,,10.47,6.095,True,154.0,184.85818158794055,184.85818158794055,20.037780251909446,,,,
NGC4051,,12.19,6.095,True,153.0,173.56022873919014,173.56022873919014,13.43805799947068,,,,
NGC4068,,0.21,1.165,False,4.68,6.901594018775662,6.901594018775662,47.469957666146634,,,,
NGC4068,,0.64,1.165,False,13.1,17.174693592608865,17.174693592608865,31.104531241289045,,,,
NGC4068,,1.06,1.165,False,22.5,22.809009184968993,22.809009184968993,1.3733741554177452,,,,
NGC4068,,1.48,1.165,True,30.4,26.494142748917163,26.494142748917163,12.848214641719855,,,,
NGC4068,,1.91,1.165,True,36.0,29.509661129874058,29.509661129874058,18.028719083683175,,,,
NGC4068,,2.33,1.165,True,41.9,30.09371529073803,30.09371529073803,28.177290475565563,,,,
NGC4085,,0.87,3.1,False,42.2,94.8,94.8,124.64454976303314,,,,
NGC4085,,1.74,3.1,False,79.9,129.83322109537298,129.83322109537298,62.49464467506004,,,,
NGC4085,,2.71,3.1,False,112.0,143.20810032955538,143.20810032955538,27.86437529424587,,,,
NGC4085,,3.58,3.1,True,127.0,149.9307173330402,149.9307173330402,18.055682939401738,,,,
NGC4085,,4.45,3.1,True,130.0,157.0288030903885,157.0288030903885,20.791386992606533,,,,
NGC4085,,5.32,3.1,True,133.0,151.7917840332605,151.7917840332605,14.129160927263543,,,,
NGC4085,,6.2,3.1,True,136.0,141.38778447942383,141.38778447942383,3.9616062348704624,,,,
NGC4088,,1.74,10.74,False,84.9,137.12,137.12,61.50765606595995,,,,
NGC4088,,3.5,10.74,False,136.0,180.27,180.27,32.551470588235304,,,,
NGC4088,,5.24,10.74,False,162.0,241.53337243536348,241.53337243536348,49.09467434281696,,,,
NGC4088,,6.98,10.74,False,179.0,266.0199325238618,266.0199325238618,48.61448744349823,,,,
NGC4088,,8.72,10.74,False,182.0,247.18580076533524,247.18580076533524,35.816374046887496,,,,
NGC4088,,10.47,10.74,False,179.0,235.3753226232521,235.3753226232521,31.494593644274907,,,,
NGC4088,,12.19,10.74,True,174.0,225.54851761871547,225.54851761871547,29.625584838342224,,,,
NGC4088,,13.94,10.74,True,171.0,206.5361714083032,206.5361714083032,20.781386788481406,,,,
NGC4088,,15.68,10.74,True,168.0,192.1140338444852,192.1140338444852,14.35359157409833,,,,
NGC4088,,17.42,10.74,True,165.0,181.09665319933444,181.09665319933444,9.755547393536025,,,,
NGC4088,,19.28,10.74,True,171.0,170.92076205072337,170.92076205072337,0.04633798203311785,,,,
NGC4088,,21.48,10.74,True,174.0,160.49922741247073,160.49922741247073,7.75906470547659,,,,
NGC4100,,2.61,11.38,False,120.0,126.30913070716623,126.30913070716623,5.257608922638527,,,,
NGC4100,,3.5,11.38,False,148.0,135.4582518711946,135.4582518711946,8.474154141084735,,,,
NGC4100,,4.37,11.38,False,168.0,153.08583507300733,153.08583507300733,8.877479123209921,,,,
NGC4100,,5.24,11.38,False,182.0,178.7321593894059,178.7321593894059,1.7955168190077508,,,,
NGC4100,,6.11,11.38,False,190.0,197.8120491780013,197.8120491780013,4.111604830527002,,,,
NGC4100,,6.98,11.38,False,194.0,208.15997814181284,208.15997814181284,7.298957805058167,,,,
NGC4100,,7.85,11.38,False,195.0,200.25947293449065,200.25947293449065,2.6971656074311,,,,
NGC4100,,8.72,11.38,False,193.0,192.80781649092964,192.80781649092964,0.09957694770485025,,,,
NGC4100,,9.6,11.38,False,192.0,181.98534995982507,181.98534995982507,5.215963562591108,,,,
NGC4100,,10.47,11.38,False,192.0,171.5781017496114,171.5781017496114,10.636405338744067,,,,
NGC4100,,11.35,11.38,False,191.0,164.22001644135833,164.22001644135833,14.020933800335955,,,,
NGC4100,,12.19,11.38,True,189.0,159.81287182201564,159.81287182201564,15.44292496189649,,,,
NGC4100,,13.12,11.38,True,185.0,155.1769857291989,155.1769857291989,16.120548254487087,,,,
NGC4100,,13.94,11.38,True,182.0,150.1972319984626,150.1972319984626,17.474048352493078,,,,
NGC4100,,14.86,11.38,True,179.0,145.1406369698025,145.1406369698025,18.91584526826676,,,,
NGC4100,,15.68,11.38,True,176.0,141.12055838891797,141.12055838891797,19.817864551751153,,,,
NGC4100,,16.61,11.38,True,174.0,137.16320825935796,137.16320825935796,21.17056996588623,,,,
NGC4100,,17.42,11.38,True,178.0,133.94311815095242,133.94311815095242,24.75105721856606,,,,
NGC4100,,18.35,11.38,True,177.0,130.27402580714238,130.27402580714238,26.398855476190747,,,,
NGC4100,,19.16,11.38,True,169.0,126.88241012843348,126.88241012843348,24.921650811577827,,,,
NGC4100,,20.09,11.38,True,158.0,123.20734556023841,123.20734556023841,22.020667366937715,,,,
NGC4100,,21.02,11.38,True,158.0,119.88829175528359,119.88829175528359,24.121334332098993,,,,
NGC4100,,21.95,11.38,True,158.0,116.87310597395793,116.87310597395793,26.029679763317763,,,,
NGC4100,,22.76,11.38,True,159.0,114.21613283595273,114.21613283595273,28.1659541912247,,,,
NGC4138,,2.61,9.29,False,179.0,230.38943226632597,230.38943226632597,28.709180037053613,,,,
NGC4138,,5.24,9.29,False,195.0,197.1534166581954,197.1534166581954,1.1043162349719984,,,,
NGC4138,,7.85,9.29,False,181.0,164.98613396282732,164.98613396282732,8.847439799542915,,,,
NGC4138,,10.65,9.29,True,162.0,140.78105909532007,140.78105909532007,13.098111669555509,,,,
NGC4138,,13.47,9.29,True,145.0,123.98803047068697,123.98803047068697,14.491013468491749,,,,
NGC4138,,16.03,9.29,True,147.0,113.21785857363669,113.21785857363669,22.981048589362796,,,,
NGC4138,,18.58,9.29,True,150.0,105.05523404381145,105.05523404381145,29.9631773041257,,,,
NGC4157,,1.74,14.805,False,96.4,148.01974530446944,148.01974530446944,53.54745363534173,,,,
NGC4157,,3.5,14.805,False,157.0,223.45501605468607,223.45501605468607,42.3280357036217,,,,
NGC4157,,5.24,14.805,False,192.0,242.04169165662347,242.04169165662347,26.06338107115806,,,,
NGC4157,,6.98,14.805,False,201.0,249.95191117492982,249.95191117492982,24.35418466414419,,,,
NGC4157,,8.72,14.805,False,201.0,254.82678999665637,254.82678999665637,26.779497510774313,,,,
NGC4157,,10.47,14.805,False,194.0,236.26904007931296,236.26904007931296,21.78816498933658,,,,
NGC4157,,12.19,14.805,False,190.0,216.51426142404569,216.51426142404569,13.954874433708255,,,,
NGC4157,,13.94,14.805,False,186.0,200.76317814778687,200.76317814778687,7.937192552573589,,,,
NGC4157,,15.68,14.805,True,184.0,187.18058499748312,187.18058499748312,1.7285788029799583,,,,
NGC4157,,17.42,14.805,True,182.0,178.4644572456936,178.4644572456936,1.9426059089595555,,,,
NGC4157,,19.16,14.805,True,181.0,169.2039024372665,169.2039024372665,6.517180973885916,,,,
NGC4157,,20.9,14.805,True,183.0,160.23210695737606,160.23210695737606,12.441471607991222,,,,
NGC4157,,22.65,14.805,True,185.0,155.37222821341015,155.37222821341015,16.01501177653505,,,,
NGC4157,,24.39,14.805,True,186.0,148.94688281397498,148.94688281397498,19.921030745174743,,,,
NGC4157,,26.13,14.805,True,186.0,142.9520678409375,142.9520678409375,23.14404954788306,,,,
NGC4157,,27.87,14.805,True,184.0,137.6566522184816,137.6566522184816,25.186602055173037,,,,
NGC4157,,29.61,14.805,True,185.0,133.0775987910813,133.0775987910813,28.06616281563173,,,,
NGC4183,,0.87,10.51,False,47.1,39.23971967280092,39.23971967280092,16.68849326369231,,,,
NGC4183,,1.74,10.51,False,65.9,49.12124591253768,49.12124591253768,25.460931847439035,,,,
NGC4183,,2.61,10.51,False,76.1,58.009813824903794,58.009813824903794,23.771598127590277,,,,
NGC4183,,3.5,10.51,False,85.7,61.092308026461076,61.092308026461076,28.713759595728035,,,,
NGC4183,,4.37,10.51,False,96.6,67.8220355046942,67.8220355046942,29.790853514809314,,,,
NGC4183,,5.24,10.51,False,99.3,72.29271747555214,72.29271747555214,27.197666187762195,,,,
NGC4183,,6.11,10.51,False,103.0,76.5028267451602,76.5028267451602,25.72541092702893,,,,
NGC4183,,6.98,10.51,False,107.0,80.57107421401305,80.57107421401305,24.699930641109297,,,,
NGC4183,,7.85,10.51,False,111.0,84.3596692738894,84.3596692738894,24.000297951450996,,,,
NGC4183,,8.72,10.51,False,114.0,87.84098929315404,87.84098929315404,22.946500620040318,,,,
NGC4183,,9.6,10.51,False,115.0,86.74577396046449,86.74577396046449,24.56889220829175,,,,
NGC4183,,10.47,10.51,False,111.0,83.76407344440693,83.76407344440693,24.536870770804565,,,,
NGC4183,,11.35,10.51,True,110.0,82.28385625382418,82.28385625382418,25.196494314705287,,,,
NGC4183,,12.31,10.51,True,111.0,78.263417380025,78.263417380025,29.49241677475225,,,,
NGC4183,,13.12,10.51,True,109.0,75.16619253361182,75.16619253361182,31.040190336135943,,,,
NGC4183,,14.05,10.51,True,108.0,72.77158373980876,72.77158373980876,32.618903944621515,,,,
NGC4183,,14.98,10.51,True,109.0,71.43252550484269,71.43252550484269,34.465572931336986,,,,
NGC4183,,16.03,10.51,True,111.0,69.33238781406565,69.33238781406565,37.538389356697614,,,,
NGC4183,,16.95,10.51,True,110.0,67.05411098508428,67.05411098508428,39.04171728628702,,,,
NGC4183,,17.88,10.51,True,109.0,66.11756952580758,66.11756952580758,39.34167933412148,,,,
NGC4183,,18.93,10.51,True,110.0,64.36052516877095,64.36052516877095,41.490431664753686,,,,
NGC4183,,19.97,10.51,True,112.0,62.498730387104665,62.498730387104665,44.197562154370836,,,,
NGC4183,,21.02,10.51,True,113.0,61.12805738774953,61.12805738774953,45.90437399314201,,,,
NGC4214,,0.21,2.815,False,55.5,32.74993282435858,32.74993282435858,40.99111202818274,,,,
NGC4214,,0.63,2.815,False,63.2,54.039365281246596,54.039365281246596,14.49467518790096,,,,
NGC4214,,1.04,2.815,False,66.6,59.570483462869426,59.570483462869426,10.554829635331185,,,,
NGC4214,,1.46,2.815,False,70.5,59.378737777086506,59.378737777086506,15.77484003250141,,,,
NGC4214,,1.88,2.815,False,76.1,56.25591879971387,56.25591879971387,26.076322207997542,,,,
NGC4214,,2.3,2.815,False,78.8,51.41805616707034,51.41805616707034,34.74865968645896,,,,
NGC4214,,2.71,2.815,False,80.1,47.88102860215098,47.88102860215098,40.223434953619254,,,,
NGC4214,,3.14,2.815,True,80.1,44.33209334105486,44.33209334105486,44.65406574150454,,,,
NGC4214,,3.55,2.815,True,80.1,41.38472785944109,41.38472785944109,48.3336730843432,,,,
NGC4214,,3.96,2.815,True,80.4,39.09139291455345,39.09139291455345,51.378864534137506,,,,
NGC4214,,4.38,2.815,True,80.1,37.145391369589845,37.145391369589845,53.626228003008926,,,,
NGC4214,,4.8,2.815,True,80.4,35.52926962379047,35.52926962379047,55.8093661395641,,,,
NGC4214,,5.22,2.815,True,80.6,34.139258925758774,34.139258925758774,57.64359934769383,,,,
NGC4214,,5.63,2.815,True,80.6,33.28091495136515,33.28091495136515,58.70854224396383,,,,
NGC4217,,0.87,8.36,False,47.8,155.09683878145293,155.09683878145293,224.47037401977602,,,,
NGC4217,,1.74,8.36,False,98.9,221.59797517125466,221.59797517125466,124.06266448054059,,,,
NGC4217,,2.61,8.36,False,146.0,265.3417705526214,265.3417705526214,81.7409387346722,,,,
NGC4217,,3.5,8.36,False,164.0,282.45307734206045,282.45307734206045,72.2274861841832,,,,
NGC4217,,4.37,8.36,False,174.0,267.8266355312705,267.8266355312705,53.92335375360372,,,,
NGC4217,,5.24,8.36,False,175.0,252.57150472687928,252.57150472687928,44.32657412964531,,,,
NGC4217,,6.11,8.36,False,184.0,241.4189572092465,241.4189572092465,31.205955005025277,,,,
NGC4217,,6.98,8.36,False,185.0,232.1071829995789,232.1071829995789,25.46334216193454,,,,
NGC4217,,7.85,8.36,False,188.0,226.30387645818178,226.30387645818178,20.374402371373286,,,,
NGC4217,,8.72,8.36,True,190.0,214.35561550843494,214.35561550843494,12.818745004439442,,,,
NGC4217,,9.6,8.36,True,191.0,202.895067214558,202.895067214558,6.227783881967539,,,,
NGC4217,,10.47,8.36,True,191.0,193.92178294353627,193.92178294353627,1.5297292898095662,,,,
NGC4217,,11.35,8.36,True,189.0,186.4135644206183,186.4135644206183,1.3684844335352984,,,,
NGC4217,,12.19,8.36,True,186.0,179.86236599133238,179.86236599133238,3.2998032304664613,,,,
NGC4217,,13.12,8.36,True,183.0,173.38110075783922,173.38110075783922,5.256229094076929,,,,
NGC4217,,13.94,8.36,True,179.0,167.96668270820854,167.96668270820854,6.163864408822047,,,,
NGC4217,,14.86,8.36,True,177.0,162.50788073198174,162.50788073198174,8.187638004530088,,,,
NGC4217,,15.79,8.36,True,177.0,157.72768495099393,157.72768495099393,10.888313587009078,,,,
NGC4217,,16.72,8.36,True,178.0,153.66406020927602,153.66406020927602,13.671876286923586,,,,
NGC4389,,0.87,2.66,False,27.3,86.64557749821972,86.64557749821972,217.3830677590466,,,,
NGC4389,,1.74,2.66,False,52.7,117.37312511814619,117.37312511814619,122.71940250122616,,,,
NGC4389,,2.71,2.66,True,69.2,132.53080245739102,132.53080245739102,91.51850066096968,,,,
NGC4389,,3.58,2.66,True,83.5,143.57868435112505,143.57868435112505,71.95052018098808,,,,
NGC4389,,4.45,2.66,True,95.9,154.39251601032998,154.39251601032998,60.993238801178286,,,,
NGC4389,,5.32,2.66,True,110.0,141.95202710775214,141.95202710775214,29.04729737068377,,,,
NGC4559,,0.67,10.485,False,43.8,59.04,59.04,34.79452054794521,,,,
NGC4559,,1.32,10.485,False,64.2,76.34,76.34,18.909657320872274,,,,
NGC4559,,1.97,10.485,False,73.3,88.63,88.63,20.914051841746247,,,,
NGC4559,,2.62,10.485,False,84.2,96.72060483681851,96.72060483681851,14.870077003347394,,,,
NGC4559,,3.28,10.485,False,96.2,106.51526181726261,106.51526181726261,10.722725381769862,,,,
NGC4559,,3.93,10.485,False,102.0,115.09558201772994,115.09558201772994,12.838805899735235,,,,
NGC4559,,4.58,10.485,False,104.0,117.59904123758832,117.59904123758832,13.076001189988773,,,,
NGC4559,,5.22,10.485,False,106.0,116.8959956542567,116.8959956542567,10.279241183261032,,,,
NGC4559,,5.9,10.485,False,106.0,116.25294490893552,116.25294490893552,9.672589536731621,,,,
NGC4559,,6.54,10.485,False,108.0,114.05102717643538,114.05102717643538,5.602802941143874,,,,
NGC4559,,7.19,10.485,False,111.0,111.89523761090102,111.89523761090102,0.8065203701810993,,,,
NGC4559,,7.87,10.485,False,114.0,112.26677380240336,112.26677380240336,1.520373857540909,,,,
NGC4559,,8.51,10.485,False,116.0,112.59934857715652,112.59934857715652,2.9315960541754147,,,,
NGC4559,,9.16,10.485,False,117.0,111.08508180669446,111.08508180669446,5.05548563530388,,,,
NGC4559,,9.84,10.485,False,118.0,107.84435682964593,107.84435682964593,8.606477263011922,,,,
NGC4559,,10.48,10.485,False,120.0,104.6489445718398,104.6489445718398,12.792546190133494,,,,
NGC4559,,11.13,10.485,True,121.0,102.07226508704507,102.07226508704507,15.642756126409035,,,,
NGC4559,,11.78,10.485,True,122.0,99.37440767119068,99.37440767119068,18.545567482630588,,,,
NGC4559,,12.43,10.485,True,122.0,96.86478049322159,96.86478049322159,20.602638939982306,,,,
NGC4559,,13.08,10.485,True,122.0,94.89740354719933,94.89740354719933,22.215242994098908,,,,
NGC4559,,13.73,10.485,True,123.0,93.40537939540742,93.40537939540742,24.060667158205348,,,,
NGC4559,,14.38,10.485,True,124.0,91.79864105747971,91.79864105747971,25.9688378568712,,,,
NGC4559,,15.03,10.485,True,124.0,90.1367106122694,90.1367106122694,27.309104344944032,,,,
NGC4559,,15.68,10.485,True,123.0,89.15800020188878,89.15800020188878,27.51382097407416,,,,
NGC4559,,16.33,10.485,True,123.0,88.50586025795128,88.50586025795128,28.04401605044611,,,,
NGC4559,,16.98,10.485,True,123.0,87.81517522615324,87.81517522615324,28.60554859662338,,,,
NGC4559,,17.72,10.485,True,121.0,87.00195515044474,87.00195515044474,28.097557726905173,,,,
NGC4559,,18.28,10.485,True,122.0,86.59916223613251,86.59916223613251,29.01708013431761,,,,
NGC4559,,19.02,10.485,True,122.0,85.8780000931554,85.8780000931554,29.608196644954585,,,,
NGC4559,,19.67,10.485,True,121.0,85.12429030541165,85.12429030541165,29.649346855031695,,,,
NGC4559,,20.32,10.485,True,120.0,84.21756170775784,84.21756170775784,29.81869857686847,,,,
NGC4559,,20.97,10.485,True,119.0,83.1361082803375,83.1361082803375,30.137724134170174,,,,
NGC5005,,0.49,5.735,False,211.0,253.26089986415195,253.26089986415195,20.028862494858746,,,,
NGC5005,,0.98,5.735,False,233.0,311.76855325705964,311.76855325705964,33.8062460330728,,,,
NGC5005,,1.47,5.735,False,227.0,310.74284770530113,310.74284770530113,36.89112233713706,,,,
NGC5005,,1.97,5.735,False,234.0,307.98007938826174,307.98007938826174,31.6154185419922,,,,
NGC5005,,2.46,5.735,False,245.0,315.6951170037319,315.6951170037319,28.8551497974416,,,,
NGC5005,,2.95,5.735,False,244.0,322.10372133832914,322.10372133832914,32.00972185997096,,,,
NGC5005,,3.44,5.735,False,261.0,326.41823846102716,326.41823846102716,25.064459180470177,,,,
NGC5005,,3.93,5.735,False,259.0,323.32238075951375,323.32238075951375,24.8348960461443,,,,
NGC5005,,4.42,5.735,False,258.0,318.52763459392344,318.52763459392344,23.460323486016836,,,,
NGC5005,,4.92,5.735,False,258.0,316.54207761370367,316.54207761370367,22.690727757249483,,,,
NGC5005,,5.74,5.735,True,261.0,314.6649637312677,314.6649637312677,20.561288785926312,,,,
NGC5005,,6.56,5.735,True,263.0,312.9960092397346,312.9960092397346,19.009889444766,,,,
NGC5005,,7.37,5.735,True,264.0,307.59458008879153,307.59458008879153,16.51309851848164,,,,
NGC5005,,8.19,5.735,True,265.0,303.57078268502715,303.57078268502715,14.55501233397251,,,,
NGC5005,,9.01,5.735,True,265.0,300.3589103056542,300.3589103056542,13.342985021001589,,,,
NGC5005,,9.83,5.735,True,264.0,294.2116539160201,294.2116539160201,11.44380830152277,,,,
NGC5005,,10.65,5.735,True,264.0,284.93698355952324,284.93698355952324,7.930675590728501,,,,
NGC5005,,11.47,5.735,True,265.0,274.56662306260023,274.56662306260023,3.6100464387170677,,,,
NGC5033,,0.76,22.295,False,206.0,293.26491726764726,293.26491726764726,42.36161032410062,,,,
NGC5033,,2.28,22.295,False,214.0,305.63274333748996,305.63274333748996,42.819038942752314,,,,
NGC5033,,3.8,22.295,False,222.0,291.5613379719609,291.5613379719609,31.333936023405805,,,,
NGC5033,,5.33,22.295,False,224.0,265.0912940856414,265.0912940856414,18.34432771680419,,,,
NGC5033,,6.85,22.295,False,225.0,242.5768630764278,242.5768630764278,7.811939145079021,,,,
NGC5033,,8.0,22.295,False,222.0,225.66939890024966,225.66939890024966,1.6528823874998473,,,,
