r_kpc,n_e_cm3
50.53000000000001,0.0040505
45.21,0.0042558
39.88999999999999,0.0043356
34.574999999999996,0.0041463
29.259999999999998,0.0037951
23.939999999999998,0.0039265
18.619999999999997,0.0041924
13.299999999999999,0.0047729
7.980000000000001,0.0050668
2.66,0.0057332
547.995,0.0013253
542.6750000000001,0.00084997
535.5799999999999,0.00074274
528.485,0.0006269
521.39,0.00063617
514.295,0.00072477
507.20500000000004,0.00068208
500.11000000000007,0.00061335
493.015,0.00060199
485.925,0.00058727
478.83,0.00074767
471.735,0.0006368
464.64,0.00068944
457.54499999999996,0.00063872
450.455,0.00070403
443.35999999999996,0.00072242
436.265,0.00067601
429.17499999999995,0.00063783
422.08,0.00061948
414.985,0.00065138
407.89,0.00075324
400.795,0.00063732
393.705,0.00078055
386.61,0.00065655
379.51500000000004,0.00070207
372.425,0.00068873
365.33,0.00079235
358.23499999999996,0.0009268
351.14,0.00083743
344.0450000000001,0.00080914
336.955,0.00070699
329.86,0.00089175
322.765,0.00093481
315.675,0.00097457
308.58000000000004,0.00061238
301.485,0.00076427
294.39,0.00072032
287.29499999999996,0.00088325
280.20500000000004,0.00088871
273.11,0.00097229
266.015,0.0012324
258.92499999999995,0.0010596
251.82999999999998,0.0012379
244.73499999999999,0.00082769
237.64,0.0012448
230.545,0.00092708
223.455,0.0013062
216.35999999999999,0.0014815
209.265,0.0012991
202.17499999999998,0.0015252
195.08,0.0012211
187.985,0.0015052
180.89,0.0015675
173.79500000000002,0.0016577
166.70499999999998,0.0020324
159.61,0.0016529
152.51500000000001,0.0016523
145.425,0.0016
138.33,0.0017869
131.23499999999999,0.0022055
124.14,0.0021873
117.04500000000002,0.0025456
109.955,0.002445
102.86000000000001,0.0021257
95.76499999999999,0.0020142
88.675,0.0022004
81.58,0.0030058
74.485,0.00258
67.39,0.0027032
60.295,0.0023188
53.205000000000005,0.0027516
46.11,0.0035029
39.015,0.0034071
31.925,0.0045679
24.83,0.0043759
17.735,0.0067389
10.64,0.0080842
3.545,0.01133
614.095,0.00067203
605.13,0.00070245
596.1650000000001,0.000296
587.1999999999999,0.00055061
578.235,0.00060858
569.27,0.0006079
560.3050000000001,0.00058279
551.3399999999999,0.00083558
542.375,0.00054159
533.41,0.00068201
524.445,0.0009256
515.4799999999999,0.0008187
506.51500000000004,0.000862
497.55,0.00077564
488.585,0.00071257
479.62,0.00092697
470.655,0.00091047
461.69,0.0010644
452.72999999999996,0.0011453
443.765,0.0011935
434.79999999999995,0.00082933
425.835,0.0012164
416.86999999999995,0.0011792
407.905,0.0012172
398.93999999999994,0.001095
389.97499999999997,0.0013259
381.00999999999993,0.001338
372.04499999999996,0.0012797
363.08,0.0010514
354.11499999999995,0.0015701
345.15,0.00149
336.18499999999995,0.0015976
327.22,0.0015727
318.255,0.0014131
309.29,0.0015249
300.325,0.0018053
291.36,0.001799
282.395,0.0018217
273.43,0.0018028
264.46500000000003,0.0020264
255.5,0.0019048
246.535,0.0022415
237.57,0.0021033
228.605,0.0024197
219.64000000000001,0.0024932
210.675,0.0024674
201.71,0.0029941
192.745,0.0026691
183.78,0.0031448
174.815,0.0034491
165.85,0.0028649
156.885,0.004137
147.92,0.0038741
138.95499999999998,0.0039871
129.98999999999998,0.0041198
121.025,0.0039791
112.05999999999999,0.0054513
103.095,0.0049876
94.13,0.0054006
85.16499999999999,0.0056294
76.2,0.0068126
67.235,0.0063473
58.27,0.0060269
49.305,0.0078231
40.34,0.0077943
31.375,0.008421
22.41,0.0092599
13.445,0.011159
4.4799999999999995,0.014863
766.285,0.0010971
760.76,0.00062202
752.2599999999999,0.00058564
743.76,0.00052113
735.26,0.00040989
726.7600000000001,0.00043233
718.26,0.00041652
709.76,0.00054633
701.26,0.00040303
692.76,0.00047145
684.26,0.00039675
675.76,0.00050155
667.26,0.00050355
658.76,0.00043454
650.2600000000001,0.00037749
641.76,0.00049126
633.26,0.00051168
624.76,0.00054304
616.26,0.00039626
607.7600000000001,0.00045537
599.26,0.00040845
590.76,0.00057871
582.26,0.00057768
573.76,0.00067971
565.26,0.00051586
556.7599999999999,0.00051907
548.26,0.00055038
539.76,0.00057524
531.2600000000001,0.00063836
522.76,0.00050628
514.26,0.00055702
505.76,0.00044665
497.255,0.00067623
488.75,0.00056366
480.24999999999994,0.000671
471.75,0.0006523
463.25000000000006,0.0008358
454.75,0.00079683
446.25000000000006,0.00074569
437.75,0.00078881
429.25,0.00085898
420.74999999999994,0.00083819
412.25,0.00075517
403.75,0.00079877
395.25,0.00076861
386.75000000000006,0.0010537
378.25,0.00098622
369.75,0.0011603
361.24999999999994,0.0008786
352.75,0.0010046
344.25,0.000979
335.75,0.001032
327.25000000000006,0.0011741
318.75,0.0011801
310.25,0.0013148
301.74999999999994,0.0013466
293.25,0.0012292
284.75,0.0012993
276.25,0.0011893
267.75000000000006,0.0014482
259.25,0.0014579
250.75000000000003,0.0014907
242.25,0.0014633
233.75,0.0017006
225.25,0.0016293
216.75,0.0018876
208.25,0.001672
199.74999999999997,0.0019458
191.25,0.0019405
182.75,0.0022194
174.25000000000003,0.0021728
165.75,0.0021612
157.25,0.0021897
148.75,0.0023799
140.25,0.0026337
131.75,0.0028442
123.25,0.0033982
114.74999999999999,0.003178
106.25,0.0037782
97.75,0.0037564
89.25,0.0041367
80.75,0.003994
72.25000000000001,0.0042983
63.75,0.0042914
55.24999999999999,0.0043425
46.75,0.0050259
38.25000000000001,0.0061026
29.75,0.0070613
21.249999999999996,0.0080229
12.750000000000002,0.010012
4.25,0.0135
199.91500000000002,0.0015645
197.08,0.0011847
194.24,0.0017724
191.405,0.00098479
188.57000000000002,0.0016137
185.735,0.0014537
182.9,0.0019201
180.065,0.0012218
177.23,0.0015765
174.39,0.0018892
171.555,0.0016341
168.72,0.0018523
165.885,0.00075594
163.05,0.0018623
160.215,0.0016395
157.38,0.0019794
154.54000000000002,0.0018511
151.705,0.0019639
148.87,0.0018065
146.035,0.0018424
143.2,0.0018288
140.36499999999998,0.0025821
137.52999999999997,0.0016888
134.69500000000002,0.0022618
131.86,0.0024023
129.01999999999998,0.0021082
126.18499999999999,0.0023454
123.35,0.0024996
120.515,0.0023966
117.68,0.0029884
114.845,0.0026163
112.01,0.0026446
109.16999999999999,0.0025884
106.335,0.0031488
103.50000000000001,0.0028437
100.665,0.0030546
97.83,0.003356
94.99499999999999,0.0031901
92.16,0.0031844
89.32000000000001,0.0043535
86.485,0.0033783
83.65,0.0042151
80.815,0.0036276
77.97999999999999,0.0052426
75.14500000000001,0.0038017
72.31,0.0049984
69.475,0.0050746
66.64,0.0056644
63.8,0.0045804
60.964999999999996,0.0054186
58.13,0.0054831
55.294999999999995,0.0064643
52.46,0.0060915
49.625,0.0058691
46.79,0.0072918
43.95,0.0081123
41.115,0.0082612
38.279999999999994,0.009325
35.445,0.0098529
32.61,0.0085631
29.775,0.011449
26.939999999999998,0.01149
24.105,0.011836
21.269999999999996,0.012839
18.430000000000003,0.015454
15.595,0.014153
12.76,0.016982
9.924999999999999,0.015725
7.09,0.017213
4.255,0.019987
1.42,0.022204
221.335,0.0037344
217.895,0.0018634
213.30500000000004,0.0019248
208.72000000000003,0.0017254
204.13500000000002,0.0017925
199.545,0.0018238
194.95499999999998,0.0018078
190.36999999999998,0.0017864
185.78499999999997,0.0017167
181.195,0.0017354
176.60500000000002,0.0017408
172.02,0.0018064
167.435,0.0018208
162.84500000000003,0.0018304
158.26000000000002,0.0019318
153.675,0.0020108
149.085,0.0020747
144.49499999999998,0.0021658
139.90999999999997,0.0022441
135.325,0.002434
130.73499999999999,0.002463
126.14999999999998,0.0025628
121.56500000000001,0.0025984
116.975,0.0027785
112.385,0.0028915
107.80000000000001,0.0030822
103.215,0.0031036
98.62499999999999,0.0033651
94.03500000000001,0.0034831
89.45,0.0038313
84.865,0.0040429
80.275,0.0044632
75.69000000000001,0.0048999
71.105,0.0054313
66.51499999999999,0.0054389
61.925000000000004,0.005879
57.34,0.0059938
52.754999999999995,0.0062259
48.165,0.0063172
43.58,0.0067649
38.995000000000005,0.0071143
34.40500000000001,0.0077484
29.815,0.0088607
25.23,0.0098885
20.645,0.010549
16.055,0.01161
11.465,0.017172
6.88,0.029209
2.2950000000000004,0.048184
259.26000000000005,0.0008579
253.43500000000003,0.00049514
247.60500000000002,0.00081985
241.78,0.0011839
235.95499999999998,0.0011826
230.13,0.0011223
224.305,0.00087886
218.475,0.00082426
212.65,0.0012874
206.82500000000002,0.0011399
201.0,0.0015084
195.17499999999998,0.0012713
189.345,0.0012387
183.52,0.0010514
177.695,0.001256
171.87,0.0014666
166.045,0.0013452
160.215,0.0015121
154.39,0.0013564
148.565,0.0015539
142.74,0.00099866
136.91500000000002,0.0014177
131.085,0.0012179
125.26,0.0017936
119.435,0.001715
113.605,0.0020095
107.78,0.0015929
101.955,0.0022211
96.13,0.0020099
90.30499999999999,0.0026681
84.475,0.001698
78.64999999999999,0.0017507
72.825,0.0019259
67.0,0.0025326
61.17499999999999,0.0027566
55.345,0.002109
49.519999999999996,0.0027891
43.695,0.002711
37.87,0.0030235
32.044999999999995,0.0037493
26.215000000000003,0.0037665
20.389999999999997,0.004585
14.565,0.0058176
8.740000000000002,0.0093339
2.915,0.013843
485.68,0.00065881
468.02,0.00091108
450.355,0.00098934
432.69,0.00091212
415.03000000000003,0.0010265
397.37,0.0012207
379.71,0.00083976
362.04999999999995,0.0011727
344.39,0.0013769
326.73,0.0015038
309.07,0.001394
291.41,0.0013755
273.745,0.001854
256.08,0.0018577
238.42,0.002185
220.76000000000002,0.0025745
203.1,0.0029804
185.44,0.0031725
167.77999999999997,0.0040425
150.12,0.0040701
132.46,0.0049799
114.8,0.0046386
97.135,0.0041657
79.47,0.0061331
61.809999999999995,0.0082179
44.14999999999999,0.0096011
26.49,0.019335
8.83,0.034105
986.0649999999999,0.00060266
963.395,0.00033262
940.725,0.00040779
918.0600000000001,0.00078051
895.395,0.00028416
872.725,0.00071027
850.055,0.00053735
827.385,0.00056127
804.715,0.00073814
782.05,0.00035806
759.385,0.00053812
736.715,0.00077504
714.0450000000001,4.0635e-05
691.375,0.00087602
668.7099999999999,0.00030839
646.045,0.00088444
623.375,0.00083203
600.705,0.00081473
578.035,0.00073409
555.3699999999999,0.0010728
532.7049999999999,0.00082918
510.035,0.001115
487.365,0.0010754
464.695,0.0010241
442.025,0.00096365
419.36,0.0012909
396.695,0.00132
374.025,0.0011011
351.35499999999996,0.0013486
328.685,0.0016536
306.02000000000004,0.0013014
283.355,0.0015693
260.685,0.0017584
238.015,0.0015702
215.345,0.0029004
192.68,0.0022366
170.015,0.0031552
147.345,0.0037023
124.675,0.0040714
102.005,0.0047732
79.33500000000001,0.0049074
56.67,0.0065379
34.005,0.0071749
11.334999999999999,0.0081816
78.32000000000001,0.0045272
76.6,0.0052708
74.88,0.0042967
73.16,0.0051482
71.435,0.0048797
69.71,0.0049088
67.99,0.0048609
66.27,0.0046848
64.55,0.005199
62.83,0.0053545
61.11,0.0045889
59.385,0.004816
57.660000000000004,0.0054576
55.940000000000005,0.0051607
54.22,0.0051084
52.5,0.0051145
50.78,0.0054294
49.06,0.0057666
47.34,0.0055848
45.615,0.0053138
43.89,0.0066555
42.17,0.0064282
40.45,0.0063891
38.730000000000004,0.0066646
37.01,0.0059733
35.29,0.0070786
33.565,0.0064071
31.84,0.0071937
30.12,0.0072174
28.400000000000002,0.0077069
26.68,0.0068565
24.96,0.0092524
23.240000000000002,0.0081329
21.52,0.0096269
19.795,0.0085017
18.07,0.010395
16.35,0.011673
14.63,0.013108
12.91,0.013911
11.19,0.014195
9.469999999999999,0.014846
7.75,0.020534
6.025,0.021168
4.3,0.027724
2.5799999999999996,0.042625
0.86,0.086211
63.195,0.011618
62.1,0.0051053
61.0,0.0068515
59.89999999999999,0.0056631
58.800000000000004,0.0057747
57.7,0.0054156
56.599999999999994,0.0054072
55.5,0.0053264
54.400000000000006,0.0054568
53.3,0.0054562
52.205,0.0054912
51.11,0.0055287
50.01,0.0057453
48.91,0.0057979
47.81,0.0058651
46.71,0.0059011
45.61,0.0060225
44.51,0.0061821
43.410000000000004,0.0064419
42.31,0.0066892
41.209999999999994,0.0069444
40.114999999999995,0.0070311
39.019999999999996,0.0071273
37.919999999999995,0.0071013
36.82,0.0074239
35.72,0.0073899
34.62,0.0074522
33.52,0.0073858
32.42,0.007569
31.32,0.0076507
30.219999999999995,0.0077311
29.124999999999996,0.007771
28.03,0.008104
26.930000000000003,0.0083499
25.83,0.0087212
24.73,0.008896
23.63,0.0094049
22.53,0.0099588
21.429999999999996,0.010384
20.330000000000002,0.011052
19.229999999999997,0.011708
18.13,0.012625
17.035,0.013765
15.94,0.014499
14.84,0.016067
13.74,0.017031
12.64,0.018638
11.54,0.021743
10.44,0.024167
9.34,0.026261
8.239999999999998,0.029899
7.140000000000001,0.036714
6.045,0.042503
4.949999999999999,0.048855
3.85,0.061574
2.75,0.095089
1.65,0.1279
0.55,0.1771
247.46,0.00058127
244.225,0.00048993
240.98999999999998,0.0007302
237.755,0.00056585
234.52,0.00081762
231.28500000000003,0.00053276
228.05,0.00082006
224.815,0.00068307
221.58,0.00069907
218.345,0.00071063
215.11,0.00074509
211.875,0.00082898
208.64,0.00068842
205.405,0.0008821
202.17000000000002,0.0007512
198.935,0.00054029
195.705,0.0010989
192.47,0.00071829
189.23499999999999,0.0008211
186.0,0.00077826
182.76500000000001,0.0008665
179.53000000000003,0.00083524
176.29500000000002,0.00081023
173.06,0.0010445
169.82500000000002,0.0010355
166.59,0.00099078
163.355,0.00091034
160.11999999999998,0.00115
156.885,0.0010257
153.65,0.00088546
150.415,0.0011191
147.17999999999998,0.0011434
143.945,0.0011738
140.71,0.0010532
137.47500000000002,0.00099469
134.245,0.0011839
131.01000000000002,0.00093892
127.775,0.0010947
124.53999999999999,0.0012034
121.30499999999999,0.0013259
118.07000000000001,0.0012745
114.835,0.0013961
111.60000000000001,0.0013211
108.365,0.0013328
105.13,0.0013102
101.895,0.0015231
98.66,0.0017329
95.42500000000001,0.001692
92.19,0.0018672
88.95500000000001,0.0018522
85.71999999999998,0.0016334
82.485,0.0021895
79.25,0.0019279
76.015,0.0025511
72.78,0.0021416
69.545,0.0026816
66.315,0.0028701
63.08,0.0028106
59.845,0.0034491
56.60999999999999,0.0034864
53.375,0.0037044
50.14,0.0043403
46.905,0.0040191
43.67,0.0054998
40.435,0.005389
37.199999999999996,0.0068004
33.964999999999996,0.0059923
30.73,0.0071093
27.494999999999997,0.0070031
24.26,0.0081281
21.025000000000002,0.0078348
17.79,0.0087064
14.555,0.013775
11.32,0.013516
8.085,0.020066
4.8500000000000005,0.027889
1.615,0.047152
835.43,0.00061918
796.575,0.00033961
757.7199999999999,0.00082795
718.86,0.00038419
679.9999999999999,0.00041905
641.1450000000001,0.000445
602.29,0.00044683
563.4300000000001,0.00097688
524.575,0.0012347
485.71999999999997,0.00099706
446.85999999999996,0.0016726
408.00000000000006,0.0013462
369.145,0.0014306
330.28999999999996,0.0023709
291.43,0.0022973
252.57000000000002,0.0037474
213.71499999999997,0.0044743
174.86,0.0060586
136.0,0.0069046
97.14,0.011872
58.285000000000004,0.01627
19.43,0.021862
156.09,0.0098235
152.87,0.0050722
147.50999999999996,0.0043433
142.14499999999998,0.0042828
136.78,0.0041977
131.42,0.0041644
126.055,0.004105
120.69,0.0042084
115.32500000000002,0.0043467
109.96000000000001,0.0045877
104.6,0.0048387
99.23499999999999,0.0050976
93.86999999999999,0.0052897
88.505,0.0055045
83.13999999999999,0.0061294
77.78,0.0070929
72.415,0.0082975
67.05,0.0094471
61.684999999999995,0.010771
56.31999999999999,0.012636
50.96000000000001,0.014867
45.595,0.017614
40.230000000000004,0.021342
34.865,0.025972
29.5,0.030206
24.14,0.032947
18.775,0.03518
13.41,0.037341
8.045,0.05553
2.68,0.082316
106.89999999999999,0.0013132
103.39499999999998,0.0020899
99.89,0.0010796
96.385,0.0021078
92.88000000000001,0.001538
89.37500000000001,0.0020736
85.87,0.0020196
82.365,0.0024189
78.86,0.001383
75.355,0.0030579
71.85,0.0020392
68.34499999999998,0.0030315
64.83999999999999,0.002602
61.335,0.0032399
57.83,0.0028565
54.324999999999996,0.0038401
50.82000000000001,0.003462
47.315000000000005,0.0034834
43.81,0.0041655
40.305,0.0046444
36.8,0.0049702
33.295,0.0046619
29.789999999999996,0.0062809
26.285,0.003416
22.78,0.0068373
19.275000000000002,0.0057335
15.77,0.0058459
12.265,0.0091061
8.76,0.014662
5.255,0.034675
1.75,0.065399
102.225,0.0013073
99.26,0.001307
96.3,0.001317
93.34,0.001332
90.375,0.0013527
87.41,0.0013784
84.45,0.0014091
81.485,0.0014447
78.52000000000001,0.0014854
75.55999999999999,0.0015315
72.595,0.0015833
69.63,0.0016415
66.67,0.0017065
63.705,0.0017794
60.74,0.001861
57.78,0.0019527
54.82,0.0020559
51.855,0.0021726
48.89,0.0022908
45.93,0.0023518
42.965,0.0024751
40.0,0.0026185
37.040000000000006,0.0027931
34.075,0.003001
31.11,0.0032516
28.150000000000002,0.0035569
25.185,0.0039353
22.22,0.0044146
19.259999999999998,0.0050396
16.3,0.0058862
13.334999999999999,0.0070945
10.370000000000001,0.008953
7.41,0.01216
4.445,0.018912
1.48,0.041198
146.54500000000002,0.0018064
142.83499999999998,0.0019136
139.125,0.0011509
135.41500000000002,0.0026552
131.705,0.00059712
127.995,0.0030049
124.28500000000001,0.0017364
120.575,0.0020257
116.865,0.0024473
113.155,0.0024964
109.44500000000001,0.0034222
105.735,0.0009328
102.025,0.0037502
98.315,0.0031773
94.60499999999999,0.0028727
90.89500000000001,0.0025565
87.185,0.0043723
83.475,0.0035648
79.765,0.0031547
76.05499999999999,0.004954
72.345,0.0024511
68.635,0.0055603
64.92500000000001,0.0044619
61.215,0.0050426
57.505,0.0057307
53.794999999999995,0.0064095
50.08500000000001,0.0068715
46.375,0.006645
42.66499999999999,0.0098875
38.955000000000005,0.0076315
35.245,0.0095432
31.535,0.011614
27.825000000000003,0.014189
24.115,0.014758
20.405,0.018163
16.695,0.02367
12.985,0.027861
9.275,0.039914
5.565,0.053089
1.8550000000000002,0.076441
49.1,0.0019228
47.635,0.0016086
46.165,0.0016625
44.7,0.0015929
43.235,0.0022387
41.77,0.0011622
40.305,0.0018224
38.839999999999996,0.0016311
37.375,0.0021796
35.91,0.0022383
34.445,0.0024884
32.974999999999994,0.0021481
31.509999999999998,0.0024624
30.044999999999998,0.002432
28.580000000000002,0.0029889
27.115000000000002,0.0032357
25.65,0.0023342
24.185,0.0034879
22.715,0.0039658
21.249999999999996,0.0038483
19.785,0.0060295
18.320000000000004,0.0067582
16.855,0.0092125
15.389999999999999,0.0090726
13.925,0.0098633
12.46,0.010859
10.995000000000001,0.013134
9.524999999999999,0.015441
8.059999999999999,0.015589
6.595,0.021121
5.13,0.024964
3.665,0.031761
2.1999999999999997,0.044819
0.735,0.08018
35.435,0.001052
34.10000000000001,0.00089733
32.76,0.00078387
31.425,0.00043171
30.09,0.0015355
28.75,0.0011127
27.41,0.00084503
26.075,0.0010317
24.74,0.0023699
23.400000000000002,0.0015287
22.065,0.0017266
20.729999999999997,0.0025689
19.39,0.001266
18.05,0.004185
16.715,0.0031871
15.379999999999999,0.0041558
14.040000000000001,0.0045982
12.7,0.0061329
11.365,0.0070589
10.030000000000001,0.0082452
8.69,0.010103
7.3549999999999995,0.008506
6.02,0.011594
4.68,0.013616
3.3400000000000003,0.020628
2.005,0.037339
0.67,0.090733
398.705,0.00078375
386.05,0.00078592
373.39,0.00083095
360.73,0.00088387
348.07500000000005,0.0009437
335.42,0.0010112
322.76,0.0010647
310.09999999999997,0.0011225
297.44499999999994,0.0011861
284.78999999999996,0.0012557
272.13,0.0013531
259.475,0.0014674
246.82,0.0015953
234.16,0.0017387
221.5,0.0019097
208.845,0.002104
196.19,0.0023241
183.53,0.0025671
