r_kpc,kT_keV,kT_err_keV
45.615,3.76,0.16
43.89,3.76,0.16
42.17,3.7476,0.16
40.45,3.7139,0.16
38.730000000000004,3.6803,0.16
37.01,3.6919,0.15604
35.29,3.7039,0.15204
33.565,3.6959,0.14912
31.84,3.6673,0.14733
30.12,3.6388,0.14555
28.400000000000002,3.6103,0.14377
26.68,3.5818,0.14199
24.96,3.5533,0.14021
23.240000000000002,3.5102,0.13716
21.52,3.4652,0.13394
19.795,3.4201,0.13072
18.07,3.363,0.12776
16.35,3.3026,0.12488
14.63,3.2422,0.12201
12.91,3.1618,0.11875
11.19,3.0352,0.1146
9.469999999999999,2.9086,0.11045
7.75,2.782,0.1063
6.025,2.6551,0.10213
4.3,2.59,0.1
2.5799999999999996,2.59,0.1
0.86,2.59,0.1
63.195,4.0016,0.075402
62.1,4.0165,0.079116
61.0,4.0314,0.082848
59.89999999999999,4.0463,0.086579
58.800000000000004,4.0566,0.09
57.7,4.0155,0.09
56.599999999999994,3.9763,0.09
55.5,3.949,0.09
54.400000000000006,3.9283,0.09
53.3,3.9228,0.09
52.205,3.8882,0.09
51.11,3.8216,0.09
50.01,3.81,0.09
48.91,3.8076,0.087607
47.81,3.801,0.08104
46.71,3.7795,0.074882
45.61,3.7444,0.071199
44.51,3.6654,0.07728
43.410000000000004,3.6082,0.07637
42.31,3.5691,0.070224
41.209999999999994,3.5393,0.077687
40.114999999999995,3.4584,0.069768
39.019999999999996,3.3747,0.06
37.919999999999995,3.3299,0.06
36.82,3.2725,0.06
35.72,3.2343,0.06
34.62,3.2988,0.06
33.52,3.384,0.06
32.42,3.3667,0.06
31.32,3.3476,0.06
30.219999999999995,3.2738,0.06
29.124999999999996,3.2932,0.06
28.03,3.2667,0.055184
26.930000000000003,3.2109,0.05
25.83,3.1939,0.05
24.73,3.2198,0.05
23.63,3.1599,0.05
22.53,3.1157,0.05
21.429999999999996,3.0544,0.05
20.330000000000002,3.0002,0.05
19.229999999999997,2.9636,0.048511
18.13,2.8733,0.040302
17.035,2.8203,0.04
15.94,2.7253,0.04
14.84,2.6028,0.04
13.74,2.5215,0.033576
12.64,2.4705,0.03
11.54,2.2814,0.03
10.44,2.1177,0.03
9.34,2.016,0.02
8.239999999999998,1.8984,0.02
7.140000000000001,1.7257,0.02
6.045,1.5555,0.013251
4.949999999999999,1.51,0.01
3.85,1.4037,0.01
2.75,1.2389,0.01
1.65,1.0485,0.01
0.55,0.96,0.01
247.46,1.6944,0.1034
244.225,1.707,0.10419
240.98999999999998,1.7196,0.10498
237.755,1.7322,0.10576
234.52,1.7448,0.10655
231.28500000000003,1.7574,0.10734
228.05,1.77,0.10812
224.815,1.7826,0.10891
221.58,1.7952,0.1097
218.345,1.8169,0.11161
215.11,1.8445,0.11424
211.875,1.872,0.11686
208.64,1.8996,0.11948
205.405,1.9271,0.12211
202.17000000000002,1.9546,0.12473
198.935,1.9822,0.12735
195.705,2.0097,0.12997
192.47,2.0023,0.13
189.23499999999999,1.9945,0.13
186.0,1.9867,0.13
182.76500000000001,1.9789,0.13
179.53000000000003,1.9711,0.13
176.29500000000002,1.9633,0.13
173.06,1.9663,0.12895
169.82500000000002,1.9773,0.12712
166.59,1.9882,0.12529
163.355,1.9992,0.12346
160.11999999999998,2.0102,0.12163
156.885,2.0215,0.12042
153.65,2.0351,0.12431
150.415,2.0487,0.12819
147.17999999999998,2.0623,0.13208
143.945,2.0759,0.13597
140.71,2.0895,0.13985
137.47500000000002,2.0684,0.13279
134.245,2.0459,0.12531
131.01000000000002,2.0234,0.11781
127.775,2.001,0.11032
124.53999999999999,1.9785,0.10282
121.30499999999999,1.9665,0.1
118.07000000000001,1.9608,0.1
114.835,1.9551,0.1
111.60000000000001,1.9494,0.1
108.365,1.9437,0.1
105.13,1.9393,0.098606
101.895,1.9373,0.094621
98.66,1.9353,0.090637
95.42500000000001,1.9333,0.086652
92.19,1.9313,0.082667
88.95500000000001,1.9361,0.08
85.71999999999998,1.9545,0.08
82.485,1.9729,0.08
79.25,1.9913,0.08
76.015,2.0097,0.08
72.78,2.027,0.08
69.545,2.043,0.08
66.315,2.0589,0.08
63.08,2.0749,0.08
59.845,2.0885,0.079864
56.60999999999999,2.0601,0.077283
53.375,2.0317,0.074703
50.14,2.0034,0.072123
46.905,1.97,0.069003
43.67,1.9138,0.063382
40.435,1.8576,0.057761
37.199999999999996,1.8014,0.05214
33.964999999999996,1.8022,0.05171
30.73,1.8381,0.054472
27.494999999999997,1.874,0.057233
24.26,1.9099,0.059994
21.025000000000002,1.8251,0.053633
17.79,1.74,0.047252
14.555,1.6549,0.040871
11.32,1.5699,0.03449
8.085,1.51,0.03
4.8500000000000005,1.51,0.03
1.615,1.51,0.03
835.43,6.5804,2.2436
796.575,6.6907,2.2311
757.7199999999999,6.8009,2.2185
718.86,6.9112,2.2059
679.9999999999999,7.0214,2.1934
641.1450000000001,7.1317,2.1808
602.29,7.242,2.1683
563.4300000000001,7.3522,2.1557
524.575,7.4625,2.1431
485.71999999999997,7.8439,2.1908
446.85999999999996,8.3156,2.2584
408.00000000000006,8.7872,2.326
369.145,9.2589,2.3937
330.28999999999996,9.7305,2.4613
291.43,10.202,2.529
252.57000000000002,10.674,2.5966
213.71499999999997,11.145,2.6643
174.86,11.617,2.7319
136.0,12.089,2.7995
97.14,12.56,2.8672
58.285000000000004,13.032,2.9348
19.43,13.504,3.0025
156.09,7.0739,0.28585
152.87,7.0561,0.28956
147.50999999999996,7.0265,0.29573
142.14499999999998,6.9969,0.3019
136.78,6.9672,0.30807
131.42,6.9376,0.31424
126.055,6.908,0.32042
120.69,6.8784,0.32659
115.32500000000002,6.8487,0.33276
109.96000000000001,6.8191,0.33894
104.6,6.7895,0.34511
99.23499999999999,6.7598,0.35128
93.86999999999999,6.7302,0.35746
88.505,6.7006,0.36363
83.13999999999999,6.6709,0.36981
77.78,6.5272,0.35388
72.415,6.3796,0.33722
67.05,6.2321,0.32055
61.684999999999995,6.0845,0.30389
56.31999999999999,5.9717,0.29161
50.96000000000001,5.8696,0.28067
45.595,5.7662,0.26959
40.230000000000004,5.6179,0.2537
34.865,5.439,0.23528
29.5,5.0694,0.20106
24.14,4.7184,0.17552
18.775,4.4382,0.15878
13.41,4.3228,0.15434
8.045,4.21,0.15
2.68,4.21,0.15
106.89999999999999,2.8259,0.21933
103.39499999999998,2.7982,0.21727
99.89,2.7705,0.21522
96.385,2.7428,0.21317
92.88000000000001,2.7151,0.21112
89.37500000000001,2.6994,0.20829
85.87,2.6982,0.20453
82.365,2.6969,0.20077
78.86,2.6957,0.19701
75.355,2.6944,0.19326
71.85,2.6932,0.1895
68.34499999999998,2.6919,0.18574
64.83999999999999,2.6907,0.18198
61.335,2.701,0.18147
57.83,2.7242,0.18456
54.324999999999996,2.7474,0.18766
50.82000000000001,2.7707,0.19076
47.315000000000005,2.7939,0.19385
43.81,2.8171,0.19695
40.305,2.8389,0.19977
36.8,2.7691,0.18467
33.295,2.6993,0.16958
29.789999999999996,2.6295,0.15449
26.285,2.5597,0.13939
22.78,2.4899,0.1243
19.275000000000002,2.3109,0.12
15.77,2.0883,0.12
12.265,1.8657,0.12
8.76,1.6576,0.12
5.255,1.5551,0.12
1.75,1.47,0.12
102.225,2.3937,0.22437
99.26,2.3799,0.22053
96.3,2.3661,0.2167
93.34,2.3523,0.21286
90.375,2.3385,0.20902
87.41,2.3247,0.20518
84.45,2.3108,0.20135
81.485,2.297,0.1975
78.52000000000001,2.2832,0.19367
75.55999999999999,2.2694,0.18983
72.595,2.2556,0.18599
69.63,2.2417,0.18215
66.67,2.2279,0.17831
63.705,2.2141,0.17447
60.74,2.2003,0.17063
57.78,2.1865,0.1668
54.82,2.1727,0.16296
51.855,2.1588,0.15912
48.89,2.145,0.15528
45.93,2.1312,0.15145
42.965,2.1174,0.14761
40.0,2.1036,0.14377
37.040000000000006,2.09,0.14
34.075,2.09,0.14
31.11,2.09,0.14
28.150000000000002,2.09,0.14
25.185,2.09,0.14
22.22,2.09,0.14
19.259999999999998,2.09,0.14
16.3,2.09,0.14
13.334999999999999,2.09,0.14
10.370000000000001,2.09,0.14
7.41,2.09,0.14
4.445,2.09,0.14
1.48,2.09,0.14
146.54500000000002,3.3428,0.28051
142.83499999999998,3.3596,0.27931
139.125,3.3765,0.27811
135.41500000000002,3.3933,0.27691
131.705,3.4101,0.27571
127.995,3.4269,0.27451
124.28500000000001,3.4437,0.27331
120.575,3.4606,0.2721
116.865,3.4774,0.2709
113.155,3.4956,0.26979
109.44500000000001,3.5183,0.26895
105.735,3.5408,0.26812
102.025,3.5635,0.26728
98.315,3.5861,0.26644
94.60499999999999,3.6087,0.2656
90.89500000000001,3.6313,0.26477
87.185,3.6539,0.26393
83.475,3.6765,0.26309
79.765,3.6991,0.26226
76.05499999999999,3.7217,0.26142
72.345,3.7443,0.26058
68.635,3.7517,0.25897
64.92500000000001,3.7248,0.2556
61.215,3.6978,0.25222
57.505,3.6708,0.24885
53.794999999999995,3.6438,0.24548
50.08500000000001,3.6168,0.24211
46.375,3.5899,0.23873
42.66499999999999,3.5629,0.23536
38.955000000000005,3.5359,0.23199
35.245,3.4716,0.22335
31.535,3.3539,0.20717
27.825000000000003,3.2363,0.19099
24.115,3.1186,0.1748
20.405,3.0009,0.15862
16.695,2.8832,0.14244
12.985,2.7655,0.12626
9.275,2.72,0.12
5.565,2.72,0.12
1.8550000000000002,2.72,0.12
49.1,1.3529,0.11288
47.635,1.3398,0.099756
46.165,1.3341,0.089181
44.7,1.3499,0.086028
43.235,1.3656,0.082874
41.77,1.3792,0.079481
40.305,1.3704,0.073624
38.839999999999996,1.3617,0.067768
37.375,1.3529,0.061911
35.91,1.3362,0.058027
34.445,1.3157,0.055099
32.974999999999994,1.2951,0.052161
31.509999999999998,1.2712,0.049204
30.044999999999998,1.2378,0.046168
28.580000000000002,1.2044,0.043131
27.115000000000002,1.171,0.040094
25.65,1.1494,0.04
24.185,1.1281,0.04
22.715,1.1068,0.04
21.249999999999996,1.0716,0.037629
19.785,1.0297,0.03414
18.320000000000004,0.98782,0.030651
16.855,0.95837,0.026396
15.389999999999999,0.93178,0.021964
13.925,0.90573,0.02
12.46,0.88011,0.02
10.995000000000001,0.85161,0.02
9.524999999999999,0.82114,0.02
8.059999999999999,0.79078,0.02
6.595,0.76424,0.018082
5.13,0.74602,0.012008
3.665,0.72285,0.01
2.1999999999999997,0.69723,0.01
0.735,0.69,0.01
35.435,0.91804,0.10083
34.10000000000001,0.90763,0.094579
32.76,0.89718,0.08831
31.425,0.88677,0.082064
30.09,0.87636,0.075819
28.75,0.86592,0.069549
27.41,0.85547,0.06328
26.075,0.84506,0.057034
24.74,0.83465,0.050789
23.400000000000002,0.8242,0.044519
22.065,0.81379,0.038274
20.729999999999997,0.80338,0.032028
19.39,0.79218,0.029131
18.05,0.78062,0.027847
16.715,0.7691,0.026567
15.379999999999999,0.75759,0.025288
14.040000000000001,0.74603,0.024003
12.7,0.73447,0.022719
11.365,0.72296,0.02144
10.030000000000001,0.71144,0.02016
8.69,0.70636,0.02
7.3549999999999995,0.70221,0.02
6.02,0.69806,0.02
4.68,0.6939,0.02
3.3400000000000003,0.69,0.02
2.005,0.69,0.02
0.67,0.69,0.02
398.705,2.2756,0.45051
386.05,2.6012,0.54438
373.39,2.6966,0.54505
360.73,2.7058,0.51074
348.07500000000005,2.7149,0.47644
335.42,2.7241,0.44214
322.76,2.8437,0.42594
310.09999999999997,3.1642,0.44268
297.44499999999994,3.4845,0.45941
284.78999999999996,3.8048,0.47615
272.13,4.0933,0.48737
259.475,4.2282,0.4721
246.82,4.363,0.45683
234.16,4.498,0.44155
221.5,4.6355,0.43222
208.845,4.7811,0.44132
196.19,4.9268,0.45042
183.53,5.0725,0.45953
170.87,4.9511,0.42674
158.215,4.8152,0.39168
145.56,4.7739,0.36441
132.89999999999998,4.7797,0.34103
120.24499999999999,4.9731,0.34603
107.58999999999999,5.0169,0.34756
94.93,4.7933,0.34098
82.27,4.6058,0.31016
69.615,4.3932,0.27306
56.959999999999994,3.9875,0.22348
44.3,3.5816,0.17387
31.64,3.0741,0.14247
18.985,2.5581,0.11262
6.33,2.34,0.1
296.47,4.723,0.34375
291.74,4.6352,0.32662
286.47999999999996,4.5375,0.30757
281.225,4.44,0.28854
275.97,4.3425,0.2695
270.71,4.2448,0.25045
265.455,4.1473,0.23142
260.2,4.1906,0.23
254.94,4.2454,0.23
249.685,4.3001,0.23
244.42999999999998,4.3282,0.22909
239.17,4.2846,0.22574
233.915,4.241,0.22239
228.66,4.1985,0.21885
223.39999999999998,4.1584,0.21484
218.14499999999998,4.1184,0.21084
212.89,4.146,0.2136
207.63,4.1917,0.21817
202.375,4.1415,0.21405
197.12,4.0271,0.2041
191.86,3.904,0.19655
186.60500000000002,3.7751,0.19068
181.35000000000002,3.8492,0.18442
176.095,3.8954,0.18189
170.84,3.8133,0.1882
165.58,3.7949,0.19
160.325,3.7791,0.1881
155.07,3.697,0.18064
149.81,3.6285,0.17317
144.55499999999998,3.63,0.17429
139.3,3.6875,0.18
134.04,3.7622,0.18
128.785,3.539,0.152
123.53,3.4653,0.14506
118.27,3.4802,0.15
113.015,3.4659,0.15148
107.75999999999999,3.4988,0.15969
102.50000000000001,3.5633,0.15209
97.245,3.5617,0.14389
91.99,3.4863,0.14
86.73,3.4529,0.14357
81.475,3.554,0.15
76.22000000000001,3.5764,0.15394
70.96,3.5253,0.15022
65.705,3.5162,0.14
60.45,3.6231,0.14859
55.195,3.5128,0.14
49.94,3.603,0.147
44.68,3.5514,0.15619
39.425000000000004,3.5595,0.14368
34.17,3.3579,0.13843
28.909999999999997,3.4592,0.13923
23.655,3.2694,0.12684
18.4,3.1072,0.1136
13.139999999999999,3.0484,0.1045
7.885,2.8537,0.1
2.63,2.76,0.1
8.985,1.08,0.022711
8.815,1.08,0.021633
8.645,1.08,0.020554
8.475,1.0782,0.020585
8.31,1.0747,0.021753
8.145,1.0712,0.022921
7.975,1.0676,0.024124
7.805,1.064,0.025328
7.635000000000001,1.0604,0.026531
7.47,1.0569,0.027699
7.305,1.0534,0.028867
7.135,1.0501,0.029924
6.965,1.0514,0.028626
6.800000000000001,1.0526,0.027367
6.635000000000001,1.0539,0.026108
6.465,1.0552,0.02481
6.295,1.0565,0.023513
6.125,1.0578,0.022215
5.96,1.059,0.020956
5.795,1.0584,0.02
5.625,1.0513,0.02
5.455,1.0443,0.02
5.285,1.0372,0.02
5.119999999999999,1.0304,0.02
4.955,1.0236,0.02
4.785,1.0166,0.02
4.615,1.0094,0.02
4.45,1.0009,0.02
4.285,0.99242,0.02
4.114999999999999,0.98368,0.02
3.945,0.97494,0.02
3.7750000000000004,0.9662,0.02
3.6100000000000003,0.95772,0.02
3.4450000000000003,0.94865,0.02
3.2750000000000004,0.93328,0.02
3.105,0.9179,0.02
2.935,0.90252,0.02
2.77,0.8876,0.02
2.605,0.87267,0.02
2.435,0.85729,0.02
2.265,0.84321,0.02
2.095,0.83029,0.02
1.9300000000000002,0.81776,0.02
1.7650000000000001,0.80522,0.02
1.595,0.7923,0.02
1.425,0.77923,0.02
1.26,0.76364,0.02
1.095,0.74804,0.02
0.925,0.73196,0.02
0.755,0.71755,0.02
0.585,0.70797,0.02
0.42000000000000004,0.69867,0.02
0.255,0.69,0.02
0.085,0.69,0.02
54.21,2.7352,0.03
53.87500000000001,2.7317,0.03
53.43000000000001,2.7271,0.03
52.98500000000001,2.7225,0.03
52.535,2.7178,0.03
52.089999999999996,2.7132,0.03
51.644999999999996,2.7085,0.03
51.19500000000001,2.7039,0.03
50.745,2.6992,0.03
50.3,2.6946,0.03
49.855,2.69,0.03
49.405,2.6863,0.03
48.96,2.6827,0.03
48.515,2.679,0.03
48.065,2.6754,0.03
47.615,2.6717,0.03
47.17,2.6633,0.03
46.725,2.6508,0.03
46.275,2.6381,0.03
45.83,2.6255,0.03
45.385,2.613,0.03
44.935,2.6082,0.03
44.485,2.6058,0.03
44.04,2.6035,0.03
43.59499999999999,2.6012,0.03
43.145,2.6063,0.03
42.7,2.6187,0.03
42.255,2.631,0.03
41.80499999999999,2.6435,0.03
41.355000000000004,2.6444,0.03
40.910000000000004,2.633,0.03
40.465,2.6215,0.03
40.01499999999999,2.6099,0.03
39.57,2.5966,0.03
39.125,2.5833,0.03
38.675000000000004,2.5701,0.03
38.224999999999994,2.5734,0.03
37.78,2.5766,0.03
37.335,2.5799,0.03
36.885,2.5658,0.03
36.44,2.5513,0.03
35.995,2.54,0.03
35.545,2.54,0.03
35.095,2.54,0.03
34.65,2.5255,0.027092
34.205,2.5056,0.023111
33.755,2.4891,0.02
33.31,2.4851,0.02
32.865,2.4811,0.02
32.415,2.4684,0.022905
31.97,2.4525,0.026886
31.525,2.44,0.03
31.075,2.44,0.03
30.625,2.44,0.03
30.18,2.4371,0.027099
29.735,2.4331,0.023117
29.285,2.4291,0.020909
28.839999999999996,2.4251,0.02489
28.395,2.4211,0.028872
27.945,2.4026,0.027102
27.494999999999997,2.3784,0.023076
27.049999999999997,2.3609,0.02
26.605,2.3649,0.02
26.155,2.3689,0.02
25.71,2.3932,0.025791
25.265,2.425,0.033753
24.815,2.4521,0.043085
24.365000000000002,2.4612,0.056841
23.92,2.47,0.069423
23.474999999999998,2.47,0.051776
23.025,2.47,0.03393
22.580000000000002,2.4452,0.033095
22.135,2.4134,0.037076
21.685,2.3888,0.04
21.235,2.3843,0.04
20.790000000000003,2.3799,0.040107
20.345000000000002,2.375,0.045054
19.895,2.3697,0.049901
19.450000000000003,2.3477,0.041077
19.005000000000003,2.3256,0.032253
18.555000000000003,2.3133,0.033335
18.105,2.3044,0.037797
17.660000000000004,2.295,0.04
17.215,2.2851,0.04
16.765,2.2727,0.04
16.32,2.2579,0.04
15.875,2.2473,0.04
15.425,2.2414,0.04
14.974999999999998,2.2444,0.035632
14.53,2.25,0.030003
14.085,2.2451,0.03
13.635000000000002,2.2401,0.03
13.19,2.2198,0.03
12.745,2.1993,0.03
12.295,2.1743,0.03
11.845,2.1493,0.03
11.4,2.1245,0.03
10.955,2.0999,0.03
10.505,2.0849,0.03
10.059999999999999,2.07,0.03
9.615,2.0453,0.025064
9.165,2.0203,0.020062
8.72,2.0053,0.024885
8.275,1.9905,0.029832
7.825,1.9814,0.025688
7.375,1.9725,0.021227
6.930000000000001,1.9602,0.02
6.484999999999999,1.9466,0.02
6.035,1.9374,0.02
5.59,1.9324,0.02
5.1450000000000005,1.9272,0.02285
4.694999999999999,1.9215,0.028542
4.245,1.9046,0.03
3.8,1.8937,0.03
3.355,1.9067,0.03
2.9050000000000002,1.9299,0.03
2.46,1.9469,0.03
2.0149999999999997,1.9333,0.03
1.565,1.9269,0.023858
1.1150000000000002,1.9229,0.015806
0.67,1.92,0.01
461.46500000000003,4.9559,0.69998
436.52000000000004,5.1105,0.68779
411.58,5.2651,0.67561
386.635,5.4197,0.66342
361.68999999999994,5.5744,0.65123
336.74499999999995,5.5988,0.66541
311.79999999999995,5.6086,0.68255
286.86,5.6184,0.69969
261.915,5.6282,0.71683
236.97000000000003,5.638,0.73397
212.025,5.6478,0.75111
187.07999999999998,5.6576,0.76826
162.13499999999996,5.6674,0.7854
137.18999999999997,5.5353,0.75372
112.24999999999999,5.3511,0.70414
87.30499999999999,5.1669,0.65456
62.36,4.9827,0.60497
37.415,4.89,0.58
12.47,4.89,0.58
783.5,5.2192,1.0835
759.3950000000001,5.3337,1.1094
735.285,5.4483,1.1353
711.175,5.5628,1.1612
687.0699999999999,5.6773,1.1871
662.965,5.7918,1.213
638.8549999999999,5.9063,1.239
614.745,6.0208,1.2649
590.635,6.1354,1.2908
566.53,6.2499,1.3167
542.425,6.3644,1.3426
518.315,6.4789,1.3685
494.205,6.5934,1.3945
470.1,6.7079,1.4204
445.995,6.8224,1.4463
421.885,6.9369,1.4722
397.775,7.0515,1.4981
373.67,7.166,1.524
349.565,7.2805,1.5499
325.455,7.395,1.5759
301.34499999999997,7.5095,1.6018
277.235,7.6365,1.6281
253.13000000000002,7.7931,1.6555
229.02499999999998,7.9496,1.6829
204.91500000000002,8.1062,1.7103
180.805,8.2628,1.7377
156.70000000000002,8.3212,1.7312
132.595,7.9537,1.5773
108.485,7.5861,1.4234
84.375,7.2185,1.2694
60.269999999999996,6.851,1.1155
36.165000000000006,6.79,1.09
12.055,6.79,1.09
685.145,10.441,5.721
658.275,10.431,5.187
631.4100000000001,10.421,4.6532
604.545,10.41,4.1193
577.675,10.4,3.5853
550.805,10.39,3.0513
523.9350000000001,10.379,2.5281
497.065,10.337,2.4474
470.2,10.295,2.3668
443.33500000000004,10.253,2.2862
416.465,10.211,2.2056
389.595,10.17,2.125
362.72499999999997,10.128,2.0443
335.855,10.086,1.9637
308.98499999999996,10.044,1.8831
282.12,10.002,1.8025
255.255,9.9624,1.7468
228.385,9.9251,1.7188
201.515,9.8878,1.6908
174.64499999999998,9.8505,1.6629
147.77499999999998,9.6675,1.5939
120.90499999999999,8.8293,1.3402
94.03999999999999,7.9911,1.0865
67.175,6.9761,0.82869
40.305,5.7547,0.56592
13.435,5.03,0.41
489.51,5.7791,1.0676
466.74499999999995,5.7154,1.0373
443.975,5.6517,1.0069
421.205,5.5881,0.97658
398.435,5.5244,0.94623
375.67,5.4607,0.9159
352.90500000000003,5.3971,0.88556
330.13499999999993,5.3334,0.85522
307.365,5.2697,0.82487
284.595,5.2061,0.79453
261.83,5.1424,0.76419
239.065,5.0787,0.73385
216.29500000000002,5.0151,0.70351
193.525,4.9514,0.67317
170.76,4.8877,0.64283
147.99499999999998,4.8241,0.61249
125.22500000000001,4.7604,0.58215
102.45499999999998,4.6967,0.5518
79.685,4.6331,0.52146
56.92,4.2895,0.44142
34.155,3.9317,0.35886
11.385,3.72,0.31
778.385,8.6481,4.3355
747.86,8.6936,4.2024
717.335,8.7392,4.0694
686.81,8.7847,3.9364
656.285,8.8302,3.8034
625.7600000000001,8.8758,3.6703
595.235,8.9213,3.5373
564.71,8.9668,3.4043
534.1850000000001,9.0124,3.2712
503.65999999999997,9.0579,3.1382
473.135,9.1034,3.0051
442.61,9.149,2.8721
412.08500000000004,9.1945,2.7391
381.56,9.24,2.606
351.03499999999997,9.2856,2.473
320.51,9.2435,2.4401
289.98500000000007,9.1919,2.418
259.46000000000004,9.1403,2.3959
228.935,9.0888,2.3738
198.41,9.0372,2.3517
167.88500000000002,9.0171,2.3175
137.36,9.0322,2.2697
106.835,9.0473,2.222
76.31,9.0623,2.1743
45.785,9.0774,2.1266
15.26,9.0925,2.0789
985.24,1.6098,0.53365
962.055,1.7954,0.56566
938.87,1.9809,0.59769
915.69,2.1663,0.6297
892.51,2.3518,0.66171
869.3299999999999,2.5373,0.69372
846.145,2.7228,0.72575
822.96,2.9083,0.75777
799.78,3.0938,0.78978
776.5999999999999,3.2793,0.82179
753.42,3.4647,0.85381
730.235,3.6503,0.88583
707.05,3.8358,0.91785
683.87,4.0213,0.94986
660.69,4.2067,0.98187
637.51,4.3922,1.0139
614.325,4.5777,1.0459
591.14,4.7632,1.0779
567.96,4.9487,1.1099
544.7800000000001,5.1342,1.142
521.6,5.3197,1.174
498.41499999999996,5.5052,1.206
475.22999999999996,5.6907,1.238
452.05,5.8762,1.27
428.86999999999995,6.0616,1.302
405.69,6.2471,1.334
382.505,6.4326,1.3661
359.32,6.6181,1.3981
336.14,6.8036,1.4301
312.96000000000004,6.9891,1.4621
289.775,7.1746,1.4941
266.59,7.3601,1.5262
243.41000000000003,7.5456,1.5582
220.23,7.7299,1.5898
197.05,7.7197,1.5562
173.86499999999998,7.7095,1.5226
150.67999999999998,7.6993,1.4889
127.5,7.689,1.4553
104.32,7.6788,1.4217
81.14,7.6685,1.3881
57.955,7.66,1.36
34.769999999999996,7.66,1.36
11.59,7.66,1.36
988.56,7.6073,6.2648
965.29,7.7379,6.0917
942.03,7.8684,5.9186
918.77,7.9989,5.7455
895.51,8.1295,5.5724
872.25,8.26,5.3993
848.99,8.3906,5.2262
825.73,8.5211,5.0531
802.47,8.6517,4.88
779.2099999999999,8.7822,4.7069
755.95,8.9128,4.5338
732.69,9.0433,4.3607
709.43,9.1739,4.1876
686.17,9.3044,4.0145
662.91,9.435,3.8414
639.6500000000001,9.5655,3.6683
616.39,9.6961,3.4951
593.1299999999999,9.8266,3.322
569.87,9.9572,3.149
546.61,10.088,2.9758
523.35,10.173,2.8881
500.0899999999999,10.203,2.9062
476.83,10.232,2.9243
453.57000000000005,10.261,2.9424
430.30999999999995,10.291,2.9605
407.05,10.32,2.9786
383.78999999999996,10.35,2.9967
360.53000000000003,10.379,3.0148
337.27,10.408,3.0329
314.01,10.384,2.9918
290.74999999999994,10.326,2.9123
267.49,10.267,2.8329
244.23,10.209,2.7534
220.97,10.15,2.674
197.71,10.514,2.8791
174.45,10.967,3.145
151.19,11.421,3.411
127.92999999999999,11.806,3.6591
104.67,11.987,3.854
81.41,12.168,4.049
58.14999999999999,12.35,4.2439
34.89,12.531,4.4389
11.629999999999999,12.713,4.6338
987.02,3.9012,1.1989
958.4350000000001,3.9971,1.1855
929.825,4.0929,1.1721
901.215,4.1887,1.1586
872.605,4.2845,1.1452
843.995,4.3803,1.1317
815.385,4.4762,1.1183
786.775,4.572,1.1048
758.165,4.6678,1.0914
729.555,4.7636,1.0779
700.945,4.8594,1.0645
672.335,4.9553,1.051
643.725,5.0511,1.0376
615.115,5.1469,1.0241
586.5050000000001,5.2427,1.0107
557.895,5.3385,0.99722
529.285,5.4344,0.98377
500.67499999999995,5.5302,0.97032
472.065,5.626,0.95688
443.455,5.7218,0.94343
414.845,5.8177,0.92998
386.235,5.9135,0.91653
357.62499999999994,6.0093,0.90308
329.015,6.1051,0.88963
300.40500000000003,6.2009,0.87618
271.795,6.2968,0.86274
243.18499999999997,6.3926,0.84929
214.57500000000002,6.4884,0.83584
185.965,6.4917,0.80729
157.35500000000002,6.4239,0.76714
128.745,6.3562,0.727
100.135,6.2885,0.68686
71.525,5.6345,0.56358
42.915,4.5559,0.38009
14.305,3.85,0.26
663.59,7.7876,1.6471
635.355,8.1041,1.8224
607.12,8.4205,1.9977
